id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
590,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
591,VESTLAND MIRA,-1715940720,ENQUEST,-876275271,GOOSANDER,299801432,1,0,36
592,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,2,0,37
593,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
594,SKANDI RONA,-1354178746,SHELL,78865936,GANNET D,-949074899,4,0,16
595,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,4,0,18
596,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,4,0,21
597,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,0,20
598,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,1,0,64
599,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,2,0,47
600,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
601,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,SHAW,2543947,7,0,9
602,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,WOOD,2670253,7,0,12
603,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,BRECHIN,859081663,7,0,7
604,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,7,0,11
605,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,7,0,10
606,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,GODWIN,2107739616,7,0,14
607,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,MONTROSE,463927351,7,0,13
608,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
609,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
610,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
611,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GOOSANDER,299801432,3,0,36
612,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,3,0,37
613,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
614,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
615,SKANDI BUCHAN,-443528389,TOTAL,80012068,ELGIN,66057637,1,0,67
616,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,4,0,1
617,SKANDI RONA,-1354178746,SHELL,78865936,GANNET D,-949074899,4,0,16
618,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,4,0,18
619,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,4,0,20
620,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,2,0,6
621,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,2,0,64
622,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
623,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,SHAW,2543947,3,0,9
624,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
625,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,3,0,42
626,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,2,0,35
627,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GOOSANDER,299801432,2,0,36
628,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET E,-949074898,2,0,21
629,NORTH PROMISE,-1394967360,SHELL,78865936,SCOTER (oil),-1442538815,2,0,1
630,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET E,-949074898,2,0,21
631,NORTH PROMISE,-1394967360,SHELL,78865936,GANNET D,-949074899,2,0,16
632,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,3,0,3
633,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,3,0,2
634,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,3,0,18
635,STRIL ODIN,-1180463258,SHELL,78865936,GANNET C,-949074900,1,0,20
636,SKANDI RONA,-1354178746,SHELL,78865936,MERGANSER,115750726,1,0,2
637,STRIL ODIN,-1180463258,SHELL,78865936,GANNET A,-949074902,1,0,18
638,ISLAND CHALLENGER,-1182779558,BP,2126,MONAN,73541657,1,0,64
639,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,1,0,47
640,SEA TANTALUS,1033933901,NEXEN,74177002,BUZZARD,965041792,2,0,47
641,SEA TANTALUS,1033933901,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
642,NORTH     MARINER,657095701,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
643,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
644,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,WOOD,2670253,2,0,12
645,BRAGE SUPPLIER,210364477,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,2,0,42
646,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BRECHIN,859081663,2,0,7
647,HAVILA CRUSADER,1798630972,REPSOL,-1881188397,BUCHAN,1970090533,2,0,41
648,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
649,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
650,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
